RunID_vial,_out_crystalscore,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_rxn_mixingtime1S,_rxn_mixingtime2S,_rxn_reactiontimeS,_rxn_stirrateRPM,_rxn_temperatureC,_feat_AtomCount_C,_feat_AtomCount_N,_feat_AvgPol,_feat_MolPol,_feat_Refractivity,_feat_bpKa1,_feat_AliphaticRingCount,_feat_AromaticRingCount,_feat_Aliphatic AtomCount,_feat_AromaticAtomCount,_feat_BondCount,_feat_CarboaliphaticRingCount,_feat_CarboaromaticRingCount,_feat_CarboRingCount,_feat_ChainAtomCount,_feat_ChiralCenterCount,_feat_RingAtomCount,_feat_SmallestRingSize,_feat_LargestRingSize,_feat_fsp3,_feat_HeteroaliphaticRingCount,_feat_HeteroaromaticRing Count,_feat_RotatableBondCount,_feat_BalabanIndex,_feat_CyclomaticNumber,_feat_HyperWienerIndex,_feat_WienerIndex,_feat_WienerPolarity,_feat_MinimalProjectionArea,_feat_MaximalProjectionArea,_feat_MinimalProjectionRadius,_feat_MaximalProjectionRadius,_feat_LengthPerpendicularToTheMinArea,_feat_LengthPerpendicularToTheMaxArea,_feat_VanderWaalsVolume,_feat_VanderWaalsSurfaceArea,_feat_ASA,_feat_ASA+,_feat_ASA-,_feat_ASA_H,_feat_ASA_P,_feat_PolarSurfaceArea,_feat_acceptorcount,_feat_Accsitecount,_feat_donorcount,_feat_donsitecount,_feat_sol_ph0,_feat_sol_ph1,_feat_sol_ph2,_feat_sol_ph3,_feat_sol_ph4,_feat_sol_ph5,_feat_sol_ph6,_feat_sol_ph7,_feat_sol_ph8,_feat_sol_ph9,_feat_sol_ph10,_feat_sol_ph11,_feat_sol_ph12,_feat_sol_ph13,_feat_sol_ph14,_feat_fr_NH2,_feat_fr_NH1,_feat_fr_NH0,_feat_fr_quatN,_feat_fr_ArN,_feat_fr_Ar_NH,_feat_fr_Imine,_feat_fr_amidine,_feat_fr_dihydropyridine,_feat_fr_guanido,_feat_fr_piperdine,_feat_fr_piperzine,_feat_fr_pyridine
2018-06-26T16_01_41.558851+00_00_LBL_D6,4,6.976907643,0.666671283,2.483032251,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_F6,2,6.987182912,0.923586824,2.208994481,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_H6,3,6.606215166,1.073213971,2.148413357,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_A7,2,7.364479153,0.780709699,2.287739374,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_C7,3,6.987182912,0.732192928,1.663138522,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_E7,2,6.987182912,0.988126626,2.022806867,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_G7,3,6.394852997,0.885118251,2.611809147,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_B7,2,7.158137108,0.597830579,1.34263154,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_D7,4,7.186338736,0.594756305,1.560990831,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_F7,2,7.196829741,0.849316505,2.603495031,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_H7,2,6.606215166,1.005145431,2.102293749,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_A8,4,7.353836842,0.716254156,1.867434768,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_C8,2,6.606215166,0.807746667,1.924039761,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_E8,2,6.606215166,1.070945019,2.232923146,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_G8,2,6.394852997,0.94932372,2.586342185,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_B8,4,7.158137108,0.659599052,1.664312177,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_D8,3,6.783878009,0.703840852,2.014844596,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_F8,2,6.813180499,0.963255803,2.176579967,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_H8,2,6.606215166,1.102710338,2.313788463,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_A9,4,7.353836842,0.810153329,2.233755741,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_C9,3,6.987182912,0.761124563,2.584944403,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_E9,2,6.987182912,1.019283772,2.163240955,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_G9,3,6.394852997,0.917220986,2.297710423,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_B9,4,7.168602221,0.627424747,1.973645143,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_D9,4,7.175878272,0.642281659,1.758339558,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_F9,2,7.186338736,0.896540059,2.50578687,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_H9,2,6.803071923,1.042539365,2.166466861,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_A10,2,7.545616981,0.75447987,1.972786353,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_C10,3,6.783878009,0.850005885,1.775703542,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_E10,2,6.783878009,1.110854252,2.258268002,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_G10,2,6.364291294,1.001290283,2.267122292,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_B10,4,7.12985302,0.706957462,2.330883461,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_D10,3,7.12985302,0.676028073,1.706114023,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_F10,2,7.12985302,0.93009091,2.297166995,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_H10,2,6.75448818,1.078729112,2.238745555,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_A11,4,7.491215728,0.789165356,2.128064171,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_C11,3,6.75448818,0.754434765,2.319414269,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_E11,2,6.764569505,1.0149324,2.183023705,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_G11,4,6.546280713,0.894383703,2.391633965,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_B11,4,7.336740059,0.606638661,2.072109291,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_D11,3,6.929524801,0.627215897,1.71805449,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_F11,3,6.929524801,0.883905677,2.385273139,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_H11,2,6.364291294,1.042627955,2.11493751,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_A12,3,7.140292043,0.747817119,2.057483842,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_C12,3,6.75448818,0.826500175,2.435977676,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_E12,2,6.75448818,1.087737288,2.309639715,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26T16_01_41.558851+00_00_LBL_G12,2,6.45569899,0.971598591,2.529784187,900,1200,12600,750,105,2,1,5.75,5.95,14.67,10.23,0,0,3,0,9,0,0,0,3,0,0,0,0,1,0,0,0,1.63,0,5,4,0,16.57,22.75,2.61,3.28,6.44,5.11,57.1,106.73,217.84,146.92,70.91,202.97,14.87,26.02,1,1,1,2,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,473.84,84.51,12.72,5.54,4.82,4.75,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0
